Scenario Name,Port,Drops,Link,Hot Ticks,Max Pct,Max Blocks
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,,,RS_2_0.p0<->FS_2_0.p2,30,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,,,FS_0_0.p0<->SS0.p0,2,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,,,FS_1_0.p0<->SS0.p1,22,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,,,FS_2_0.p0<->SS0.p2,30,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,,,H_0_0.pU<->RS_0_0.p2,12,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,,,H_0_2.pU<->RS_0_1.p2,12,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,,,H_1_1.pU<->RS_1_0.p3,31,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,,,H_2_0.pU<->RS_2_0.p2,31,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,,,RS_0_0.p0<->FS_0_0.p2,12,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,,,RS_0_1.p0<->FS_0_0.p3,12,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,,,RS_1_0.p0<->FS_1_0.p2,33,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,,,RS_2_0.p0<->FS_2_0.p2,33,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,,,FS_0_0.p0<->SS0.p0,12,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,,,FS_1_0.p0<->SS0.p1,35,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-08,,,FS_2_0.p0<->SS0.p2,35,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,,,H_0_0.pU<->RS_0_0.p2,17,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,,,H_0_2.pU<->RS_0_1.p2,14,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,,,H_1_1.pU<->RS_1_0.p3,26,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,,,H_2_0.pU<->RS_2_0.p2,30,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,,,RS_0_0.p0<->FS_0_0.p2,17,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,,,RS_0_1.p0<->FS_0_0.p3,14,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,,,RS_1_0.p0<->FS_1_0.p2,25,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,,,RS_2_0.p0<->FS_2_0.p2,30,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,,,FS_0_0.p0<->SS0.p0,4,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,,,FS_1_0.p0<->SS0.p1,27,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-09,,,FS_2_0.p0<->SS0.p2,31,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-10,,,H_0_0.pU<->RS_0_0.p2,10,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-10,,,H_0_2.pU<->RS_0_1.p2,10,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-10,,,H_1_1.pU<->RS_1_0.p3,29,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-10,,,H_2_0.pU<->RS_2_0.p2,30,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-10,,,RS_0_0.p0<->FS_0_0.p2,10,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-10,,,RS_0_1.p0<->FS_0_0.p3,10,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-10,,,RS_1_0.p0<->FS_1_0.p2,31,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-10,,,RS_2_0.p0<->FS_2_0.p2,31,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-10,,,FS_0_0.p0<->SS0.p0,8,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-10,,,FS_1_0.p0<->SS0.p1,33,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-10,,,FS_2_0.p0<->SS0.p2,33,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-11,,,H_0_0.pU<->RS_0_0.p2,10,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-11,,,H_0_2.pU<->RS_0_1.p2,10,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-11,,,H_1_1.pU<->RS_1_0.p3,30,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-11,,,H_2_0.pU<->RS_2_0.p2,30,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-11,,,RS_0_0.p0<->FS_0_0.p2,10,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-11,,,RS_0_1.p0<->FS_0_0.p3,10,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-11,,,RS_1_0.p0<->FS_1_0.p2,32,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-11,,,RS_2_0.p0<->FS_2_0.p2,32,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-11,,,FS_0_0.p0<->SS0.p0,10,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-11,,,FS_1_0.p0<->SS0.p1,34,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-11,,,FS_2_0.p0<->SS0.p2,34,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-12,,,H_0_0.pU<->RS_0_0.p2,20,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-12,,,H_0_2.pU<->RS_0_1.p2,20,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-12,,,H_1_1.pU<->RS_1_0.p3,14,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-12,,,H_2_0.pU<->RS_2_0.p2,30,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-12,,,RS_0_0.p0<->FS_0_0.p2,20,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-12,,,RS_0_1.p0<->FS_0_0.p3,20,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-12,,,RS_1_0.p0<->FS_1_0.p2,14,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-12,,,RS_2_0.p0<->FS_2_0.p2,30,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-12,,,FS_0_0.p0<->SS0.p0,2,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-12,,,FS_1_0.p0<->SS0.p1,14,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-12,,,FS_2_0.p0<->SS0.p2,31,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,H_0_0.pU<->RS_0_0.p2,21,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,H_0_2.pU<->RS_0_1.p2,21,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,H_1_1.pU<->RS_1_0.p3,12,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,H_2_0.pU<->RS_2_0.p2,29,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,RS_0_0.p0<->FS_0_0.p2,21,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,RS_0_1.p0<->FS_0_0.p3,21,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,RS_1_0.p0<->FS_1_0.p2,12,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,RS_2_0.p0<->FS_2_0.p2,29,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,FS_0_0.p0<->SS0.p0,2,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,FS_1_0.p0<->SS0.p1,12,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,FS_2_0.p0<->SS0.p2,30,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,H_0_0.pU<->RS_0_0.p2,21,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,H_0_2.pU<->RS_0_1.p2,21,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,H_1_1.pU<->RS_1_0.p3,12,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,H_2_0.pU<->RS_2_0.p2,29,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,RS_0_0.p0<->FS_0_0.p2,21,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,RS_0_1.p0<->FS_0_0.p3,21,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,RS_1_0.p0<->FS_1_0.p2,12,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,RS_2_0.p0<->FS_2_0.p2,29,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,FS_0_0.p0<->SS0.p0,2,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,FS_1_0.p0<->SS0.p1,12,100,10
B-training__random-balanced__profile-4__seed-6__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,FS_2_0.p0<->SS0.p2,30,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,,,H_0_1.pU<->RS_0_0.p3,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,,,H_2_0.pU<->RS_2_0.p2,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,,,RS_0_0.p0<->FS_0_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,,,RS_2_0.p0<->FS_2_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,,,FS_0_0.p0<->SS0.p0,11,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-01,,,FS_2_0.p0<->SS0.p2,11,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,,,H_0_1.pU<->RS_0_0.p3,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,,,H_2_0.pU<->RS_2_0.p2,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,,,RS_0_0.p0<->FS_0_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,,,RS_2_0.p0<->FS_2_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,,,FS_0_0.p0<->SS0.p0,11,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-07,,,FS_2_0.p0<->SS0.p2,11,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,,,H_0_1.pU<->RS_0_0.p3,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,,,H_2_0.pU<->RS_2_0.p2,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,,,RS_0_0.p0<->FS_0_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,,,RS_2_0.p0<->FS_2_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,,,FS_0_0.p0<->SS0.p0,11,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-adaptive-lhs-05,,,FS_2_0.p0<->SS0.p2,11,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,H_0_1.pU<->RS_0_0.p3,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,H_2_0.pU<->RS_2_0.p2,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,RS_0_0.p0<->FS_0_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,RS_2_0.p0<->FS_2_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,FS_0_0.p0<->SS0.p0,11,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-exact-lossless,,,FS_2_0.p0<->SS0.p2,11,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,H_0_1.pU<->RS_0_0.p3,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,H_2_0.pU<->RS_2_0.p2,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,RS_0_0.p0<->FS_0_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,RS_2_0.p0<->FS_2_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,FS_0_0.p0<->SS0.p0,11,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-per-source-lossless,,,FS_2_0.p0<->SS0.p2,11,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-overdrive-a1.50,,,H_0_1.pU<->RS_0_0.p3,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-overdrive-a1.50,,,H_2_0.pU<->RS_2_0.p2,15,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-overdrive-a1.50,,,RS_0_0.p0<->FS_0_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-overdrive-a1.50,,,RS_2_0.p0<->FS_2_0.p2,13,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-overdrive-a1.50,,,FS_0_0.p0<->SS0.p0,11,100,10
B-validation__random-balanced__profile-2__seed-16__payload-100__capacity-10__buffer-16__policy-advisor-overdrive-a1.50,,,FS_2_0.p0<->SS0.p2,11,100,10
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-advisor-exact-lossless,,,H_1_3.pU<->RS_1_1.p3,10,100,20
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-advisor-exact-lossless,,,H_2_3.pU<->RS_2_1.p3,10,100,20
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-advisor-exact-lossless,,,RS_1_1.p0<->FS_1_0.p3,8,100,20
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-advisor-exact-lossless,,,RS_2_1.p0<->FS_2_0.p3,8,100,20
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-advisor-exact-lossless,,,FS_1_0.p0<->SS0.p1,6,100,20
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-advisor-exact-lossless,,,FS_2_0.p0<->SS0.p2,6,100,20
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-per-source-lossless,,,H_1_3.pU<->RS_1_1.p3,10,100,20
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-per-source-lossless,,,H_2_3.pU<->RS_2_1.p3,10,100,20
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-per-source-lossless,,,RS_1_1.p0<->FS_1_0.p3,8,100,20
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-per-source-lossless,,,RS_2_1.p0<->FS_2_0.p3,8,100,20
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-per-source-lossless,,,FS_1_0.p0<->SS0.p1,6,100,20
C__random-balanced__profile-2__seed-26__payload-100__capacity-20__buffer-128__policy-per-source-lossless,,,FS_2_0.p0<->SS0.p2,6,100,20
